task_id,image0,image1,winner,user
2786,183,215,0,susan
2787,170,197,1,susan
2788,147,181,0,susan
2789,126,147,1,susan
279,176,201,0,susan
2790,136,184,1,susan
2791,134,150,1,susan
2792,152,213,0,susan
2793,166,204,0,susan
2794,137,142,0,susan
2795,157,208,1,susan
2796,212,219,1,susan
2797,129,211,0,susan
2798,125,168,0,susan
2799,185,186,0,susan
28,179,202,0,susan
280,133,170,1,susan
2800,196,162,0,susan
2801,160,134,0,susan
2802,152,171,0,susan
2803,192,213,0,susan
2804,159,171,1,susan
2805,165,124,1,susan
2806,175,180,0,susan
2807,126,192,1,susan
2808,185,204,1,susan
2809,121,188,1,susan
281,189,219,0,susan
2810,155,210,0,susan
2811,128,160,0,susan
2812,183,211,0,susan
2813,145,195,1,susan
2814,144,176,0,susan
2815,127,153,1,susan
2816,186,187,0,susan
2817,123,190,1,susan
2818,186,211,1,susan
2819,179,209,0,susan
282,175,196,1,susan
2820,202,220,0,susan
2821,129,216,0,susan
2822,137,176,1,susan
2823,159,194,1,susan
2824,188,189,1,susan
2825,161,186,0,susan
2826,171,198,1,susan
2827,188,212,0,susan
2828,153,200,0,susan
2829,129,182,0,susan
283,152,190,0,susan
2830,148,204,1,susan
2831,145,162,1,susan
2832,209,179,1,susan
2833,141,189,1,susan
2834,127,186,1,susan
2835,159,190,1,susan
2836,159,172,1,susan
2837,128,200,0,susan
2838,126,134,0,susan
2839,155,217,1,susan
284,127,205,1,susan
2840,143,182,1,susan
2841,183,190,0,susan
2842,137,143,0,susan
2843,165,207,0,susan
2844,190,131,1,susan
2845,219,165,0,susan
2846,195,209,1,susan
2847,125,165,0,susan
2848,130,139,1,susan
2849,210,216,0,susan
285,127,155,1,susan
2850,173,127,0,susan
2851,128,192,0,susan
2852,159,209,1,susan
2853,158,210,0,susan
2854,126,149,0,susan
2855,142,203,1,susan
2856,157,207,0,susan
2857,128,208,1,susan
2858,159,214,0,susan
2859,161,167,0,susan
286,157,180,0,susan
2860,162,209,1,susan
2861,143,153,1,susan
2862,138,204,0,susan
2863,219,182,0,susan
2864,190,165,0,susan
2865,170,182,0,susan
2866,154,213,0,susan
2867,142,179,1,susan
2868,178,159,0,susan
2869,140,208,1,susan
287,166,203,0,susan
2870,160,203,0,susan
2871,144,184,0,susan
2872,152,187,0,susan
2873,158,193,0,susan
2874,138,141,0,susan
2875,163,205,1,susan
2876,136,143,0,susan
2877,128,181,0,susan
2878,142,189,1,susan
2879,164,189,1,susan
288,159,145,1,susan
2880,191,217,1,susan
2881,180,153,1,susan
2882,137,166,1,susan
2883,131,180,0,susan
2884,168,173,1,susan
2885,170,198,1,susan
2886,139,148,0,susan
2887,127,204,1,susan
2888,154,186,0,susan
2889,180,172,1,susan
289,188,190,0,susan
2890,129,190,1,susan
2891,218,196,1,susan
2892,201,208,1,susan
2893,133,217,1,susan
2894,138,195,0,susan
2895,154,206,0,susan
2896,144,211,0,susan
2897,139,195,0,susan
2898,202,206,0,susan
2899,204,199,0,susan
29,147,167,0,susan
290,137,193,0,susan
2900,213,218,0,susan
2901,191,211,1,susan
2902,124,172,0,susan
2903,173,220,0,susan
2904,189,147,0,susan
2905,129,172,0,susan
2906,129,204,1,susan
2907,165,181,0,susan
2908,207,195,1,susan
2909,218,186,0,susan
291,153,214,0,susan
2910,197,135,1,susan
2911,122,168,0,susan
2912,179,219,0,susan
2913,158,161,1,susan
2914,172,174,1,susan
2915,162,199,0,susan
2916,184,187,0,susan
2917,124,174,0,susan
2918,157,145,0,susan
2919,131,176,0,susan
292,217,128,1,susan
2920,208,217,1,susan
2921,159,164,1,susan
2922,185,214,0,susan
2923,131,220,0,susan
2924,141,143,0,susan
2925,143,144,1,susan
2926,146,188,1,susan
2927,131,189,1,susan
2928,182,207,1,susan
2929,169,181,0,susan
293,129,197,1,susan
2930,136,125,0,susan
2931,133,187,0,susan
2932,166,160,0,susan
2933,138,187,0,susan
2934,125,156,1,susan
2935,212,195,1,susan
2936,182,193,0,susan
2937,174,178,1,susan
2938,132,212,1,susan
2939,139,211,0,susan
294,205,212,0,susan
2940,168,219,1,susan
2941,124,182,0,susan
2942,220,186,0,susan
2943,154,159,0,susan
2944,157,197,1,susan
2945,149,168,1,susan
2946,140,156,1,susan
2947,168,185,1,susan
2948,149,162,1,susan
2949,203,212,1,susan
295,126,214,0,susan
2950,132,134,1,susan
2951,156,215,0,susan
2952,162,190,1,susan
2953,138,183,1,susan
2954,152,159,0,susan
2955,186,193,1,susan
2956,147,205,1,susan
2957,213,216,0,susan
2958,163,182,0,susan
2959,123,156,1,susan
296,183,199,0,susan
2960,148,189,1,susan
2961,211,218,1,susan
2962,204,208,0,susan
2963,152,165,0,susan
2964,172,130,0,susan
2965,160,175,1,susan
2966,126,204,1,susan
2967,134,197,1,susan
2968,170,200,0,susan
2969,149,219,1,susan
297,189,217,0,susan
2970,178,194,0,susan
2971,173,194,1,susan
2972,135,153,0,susan
2973,214,130,1,susan
2974,182,184,1,susan
2975,188,199,0,susan
2976,203,152,1,susan
2977,166,191,0,susan
2978,136,169,0,susan
2979,203,187,0,susan
298,131,154,0,susan
2980,194,169,0,susan
2981,135,138,1,susan
2982,187,194,1,susan
2983,162,220,1,susan
2984,193,200,0,susan
2985,191,196,1,susan
2986,187,204,1,susan
2987,193,204,1,susan
2988,130,192,1,susan
2989,143,166,1,susan
299,186,217,1,susan
2990,151,160,0,susan
2991,176,122,0,susan
2992,176,184,1,susan
2993,173,143,0,susan
2994,158,130,0,susan
2995,149,166,1,susan
2996,123,213,1,susan
2997,155,178,1,susan
2998,133,191,0,susan
2999,141,166,1,susan
3,181,125,1,susan
30,133,149,0,susan
300,147,179,1,susan
3000,122,206,1,susan
3001,131,192,1,susan
3002,138,203,0,susan
3003,204,217,0,susan
3004,142,173,1,susan
3005,131,150,0,susan
3006,172,213,1,susan
3007,206,144,1,susan
3008,128,184,0,susan
3009,155,179,1,susan
301,176,134,0,susan
3010,145,152,1,susan
3011,172,167,1,susan
3012,191,218,1,susan
3013,195,219,1,susan
3014,154,147,0,susan
3015,132,161,1,susan
3016,142,164,1,susan
3017,203,220,1,susan
3018,169,158,0,susan
3019,148,154,1,susan
302,205,194,0,susan
3020,161,206,0,susan
3021,186,214,0,susan
3022,127,214,0,susan
3023,122,218,0,susan
3024,154,178,1,susan
3025,133,152,1,susan
3026,159,202,1,susan
3027,145,209,1,susan
3028,174,213,1,susan
3029,174,126,0,susan
303,216,196,1,susan
3030,128,165,0,susan
3031,124,170,1,susan
3032,157,185,1,susan
3033,121,180,0,susan
3034,156,158,0,susan
3035,151,214,0,susan
3036,148,172,0,susan
3037,176,186,0,susan
3038,170,194,1,susan
3039,176,199,0,susan
304,172,201,1,susan
3040,132,160,1,susan
3041,172,175,1,susan
3042,132,135,1,susan
3043,173,154,1,susan
3044,123,152,1,susan
3045,212,181,0,susan
3046,186,198,1,susan
3047,156,204,1,susan
3048,152,198,0,susan
3049,173,176,1,susan
305,161,193,0,susan
3050,136,165,0,susan
3051,177,201,1,susan
3052,145,148,1,susan
3053,165,193,0,susan
3054,155,219,1,susan
3055,213,217,0,susan
3056,163,126,1,susan
3057,186,182,1,susan
3058,148,180,0,susan
3059,207,218,1,susan
306,142,127,0,susan
3060,141,146,1,susan
3061,138,161,0,susan
3062,162,194,1,susan
3063,159,179,1,susan
3064,140,169,1,susan
3065,141,177,1,susan
3066,173,130,0,susan
3067,165,206,1,susan
3068,124,155,0,susan
3069,160,219,1,susan
307,164,170,1,susan
3070,142,216,1,susan
3071,178,193,0,susan
3072,199,220,1,susan
3073,162,170,1,susan
3074,130,199,1,susan
3075,216,195,1,susan
3076,143,164,1,susan
3077,124,147,0,susan
3078,151,190,0,susan
3079,125,127,0,susan
308,183,196,1,susan
3080,211,207,1,susan
3081,151,182,0,susan
3082,170,208,1,susan
3083,183,184,1,susan
3084,159,121,1,susan
3085,160,195,1,susan
3086,133,206,0,susan
3087,129,145,0,susan
3088,145,159,0,susan
3089,143,185,1,susan
309,126,203,0,susan
3090,199,157,1,susan
3091,215,197,1,susan
3092,192,215,0,susan
3093,126,135,1,susan
3094,136,212,0,susan
3095,172,173,1,susan
3096,135,190,0,susan
3097,160,186,0,susan
3098,150,183,1,susan
3099,156,189,1,susan
31,128,172,0,susan
310,212,157,1,susan
3100,217,169,0,susan
3101,145,166,1,susan
3102,143,175,1,susan
3103,157,152,1,susan
3104,195,210,0,susan
3105,123,132,0,susan
3106,123,186,0,susan
3107,157,214,0,susan
3108,148,175,1,susan
3109,145,143,0,susan
311,160,213,0,susan
3110,181,138,1,susan
3111,130,150,1,susan
3112,195,216,0,susan
3113,213,174,0,susan
3114,131,210,0,susan
3115,135,141,0,susan
3116,130,190,1,susan
3117,150,163,0,susan
3118,129,174,0,susan
3119,144,195,0,susan
312,184,197,1,susan
3120,143,191,0,susan
3121,165,168,1,susan
3122,127,133,1,susan
3123,182,213,1,susan
3124,138,188,1,susan
3125,165,190,1,susan
3126,151,152,1,susan
3127,152,199,0,susan
3128,133,140,0,susan
3129,162,218,1,susan
313,208,155,1,susan
3130,151,174,0,susan
3131,173,201,1,susan
3132,133,136,1,susan
3133,179,183,0,susan
3134,215,218,0,susan
3135,147,175,1,susan
3136,152,211,0,susan
3137,160,170,0,susan
3138,176,126,0,susan
3139,180,193,1,susan
314,122,131,1,susan
3140,193,218,1,susan
3141,146,200,0,susan
3142,151,183,1,susan
3143,172,200,1,susan
3144,141,209,1,susan
3145,202,152,1,susan
3146,190,214,0,susan
3147,167,220,1,susan
3148,172,141,0,susan
3149,133,210,0,susan
315,155,160,1,susan
3150,152,172,0,susan
3151,189,218,0,susan
3152,157,155,1,susan
3153,163,188,1,susan
3154,199,186,0,susan
3155,128,187,0,susan
3156,130,147,1,susan
3157,158,190,1,susan
3158,215,201,1,susan
3159,215,126,0,susan
316,168,178,1,susan
3160,144,152,1,susan
3161,156,161,0,susan
3162,126,200,0,susan
3163,131,197,1,susan
3164,164,217,1,susan
3165,121,140,0,susan
3166,121,210,0,susan
3167,206,136,1,susan
3168,161,182,0,susan
3169,147,208,1,susan
317,170,183,0,susan
3170,173,219,1,susan
3171,202,125,0,susan
3172,166,196,1,susan
3173,149,176,1,susan
3174,126,179,1,susan
3175,124,190,1,susan
3176,139,161,1,susan
3177,128,211,0,susan
3178,124,150,0,susan
3179,122,175,1,susan
318,194,199,0,susan
3180,180,195,1,susan
3181,156,196,1,susan
3182,167,204,1,susan
3183,151,203,0,susan
3184,174,214,0,susan
3185,121,218,0,susan
3186,143,204,1,susan
3187,219,151,0,susan
3188,125,151,1,susan
3189,121,198,1,susan
319,159,175,1,susan
3190,160,220,0,susan
3191,134,126,0,susan
3192,130,206,1,susan
3193,177,217,1,susan
3194,156,186,0,susan
3195,220,190,1,susan
3196,141,144,1,susan
3197,173,172,0,susan
3198,218,179,1,susan
3199,189,202,1,susan
32,143,178,1,susan
320,127,209,1,susan
3200,137,191,0,susan
3201,140,182,0,susan
3202,169,167,0,susan
3203,121,156,0,susan
3204,169,200,0,susan
3205,195,143,0,susan
3206,206,126,0,susan
3207,126,212,1,susan
3208,133,166,1,susan
3209,168,197,1,susan
321,151,194,0,susan
3210,140,148,1,susan
3211,191,203,1,susan
3212,157,158,0,susan
3213,143,135,1,susan
3214,165,159,0,susan
3215,201,215,0,susan
3216,126,198,1,susan
3217,208,218,0,susan
3218,125,132,1,susan
3219,158,211,0,susan
322,149,180,1,susan
3220,140,145,0,susan
3221,123,179,1,susan
3222,148,150,1,susan
3223,155,202,1,susan
3224,125,163,0,susan
3225,161,216,0,susan
3226,171,202,1,susan
3227,191,139,1,susan
3228,138,212,0,susan
3229,135,209,1,susan
323,127,191,0,susan
3230,141,168,1,susan
3231,125,167,1,susan
3232,162,184,1,susan
3233,124,195,0,susan
3234,128,173,0,susan
3235,160,165,0,susan
3236,136,200,0,susan
3237,157,220,0,susan
3238,204,144,1,susan
3239,200,212,1,susan
324,123,201,1,susan
3240,179,199,0,susan
3241,122,167,1,susan
3242,211,215,1,susan
3243,191,142,1,susan
3244,209,214,0,susan
3245,131,212,0,susan
3246,171,216,0,susan
3247,145,176,1,susan
3248,123,208,1,susan
3249,129,147,0,susan
325,148,164,1,susan
3250,142,193,1,susan
3251,140,220,1,susan
3252,160,218,0,susan
3253,212,213,1,susan
3254,131,156,0,susan
3255,124,143,0,susan
3256,141,162,1,susan
3257,124,176,0,susan
3258,124,187,0,susan
3259,138,196,1,susan
326,124,128,1,susan
3260,144,207,0,susan
3261,181,215,1,susan
3262,164,140,0,susan
3263,183,163,0,susan
3264,125,135,1,susan
3265,154,158,0,susan
3266,149,205,1,susan
3267,161,191,0,susan
3268,209,211,0,susan
3269,199,194,1,susan
327,172,202,1,susan
3270,133,197,1,susan
3271,136,157,0,susan
3272,134,137,1,susan
3273,214,151,1,susan
3274,161,189,1,susan
3275,194,189,1,susan
3276,152,140,0,susan
3277,137,157,1,susan
3278,127,216,0,susan
3279,157,183,1,susan
328,130,151,1,susan
3280,165,219,1,susan
3281,208,209,1,susan
3282,160,204,1,susan
3283,169,160,1,susan
3284,167,213,1,susan
3285,151,195,0,susan
3286,124,220,0,susan
3287,127,160,1,susan
3288,130,153,1,susan
3289,137,205,1,susan
329,167,215,1,susan
3290,213,199,0,susan
3291,171,214,0,susan
3292,132,195,1,susan
3293,141,187,0,susan
3294,196,149,0,susan
3295,126,166,1,susan
3296,147,165,0,susan
3297,164,192,1,susan
3298,162,187,0,susan
3299,145,174,1,susan
33,191,202,1,susan
330,140,189,1,susan
3300,139,202,1,susan
3301,185,141,0,susan
3302,192,214,0,susan
3303,132,168,1,susan
3304,165,199,0,susan
3305,201,213,0,susan
3306,121,182,0,susan
3307,141,180,0,susan
3308,137,197,1,susan
3309,176,162,0,susan
331,156,220,0,susan
3310,175,206,0,susan
3311,203,218,0,susan
3312,198,125,0,susan
3313,185,130,0,susan
3314,125,191,0,susan
3315,141,151,1,susan
3316,125,160,1,susan
3317,150,190,1,susan
3318,165,162,1,susan
3319,147,156,1,susan
332,190,210,0,susan
3320,125,180,0,susan
3321,207,142,0,susan
3322,177,209,1,susan
3323,130,162,1,susan
3324,136,214,0,susan
3325,166,209,1,susan
3326,192,131,0,susan
3327,143,174,1,susan
3328,138,168,0,susan
3329,161,133,0,susan
333,155,204,1,susan
3330,157,184,1,susan
3331,159,210,1,susan
3332,127,141,1,susan
3333,191,215,1,susan
3334,170,188,1,susan
3335,132,188,1,susan
3336,143,206,1,susan
3337,175,186,0,susan
3338,131,169,0,susan
3339,181,205,1,susan
334,138,198,1,susan
3340,215,216,0,susan
3341,125,196,1,susan
3342,126,128,1,susan
3343,153,210,1,susan
3344,210,170,1,susan
3345,163,192,1,susan
3346,180,199,1,susan
3347,203,204,1,susan
3348,145,150,1,susan
3349,191,124,1,susan
335,165,218,1,susan
3350,144,172,0,susan
3351,165,208,1,susan
3352,137,185,1,susan
3353,143,201,1,susan
3354,173,207,0,susan
3355,218,167,1,susan
3356,130,140,1,susan
3357,149,172,1,susan
3358,190,201,0,susan
3359,122,214,0,susan
336,139,204,0,susan
3360,150,167,0,susan
3361,150,182,0,susan
3362,159,196,1,susan
3363,175,215,0,susan
3364,122,136,1,susan
3365,145,220,1,susan
3366,128,182,0,susan
3367,163,140,0,susan
3368,180,125,1,susan
3369,165,192,1,susan
337,191,212,1,susan
3370,148,176,1,susan
3371,143,186,0,susan
3372,166,208,0,susan
3373,123,197,1,susan
3374,125,170,1,susan
3375,126,129,1,susan
3376,121,196,1,susan
3377,142,176,1,susan
3378,182,171,1,susan
3379,163,194,1,susan
338,176,202,1,susan
3380,125,131,1,susan
3381,134,148,1,susan
3382,173,156,1,susan
3383,158,176,1,susan
3384,138,140,0,susan
3385,200,219,1,susan
3386,158,181,0,susan
3387,140,151,1,susan
3388,193,210,1,susan
3389,147,157,0,susan
339,155,176,1,susan
3390,129,196,1,susan
3391,145,215,1,susan
3392,207,219,1,susan
3393,133,200,0,susan
3394,185,129,0,susan
3395,164,196,1,susan
3396,163,218,0,susan
3397,174,203,0,susan
3398,190,208,1,susan
3399,137,165,0,susan
34,162,174,1,susan
340,207,148,1,susan
3400,155,207,0,susan
3401,147,135,1,susan
3402,133,190,1,susan
3403,122,219,1,susan
3404,215,131,1,susan
3405,145,200,0,susan
3406,134,164,1,susan
3407,133,184,1,susan
3408,142,174,1,susan
3409,173,192,1,susan
341,142,208,1,susan
3410,201,212,0,susan
3411,220,151,1,susan
3412,136,128,0,susan
3413,143,188,1,susan
3414,195,189,1,susan
3415,127,182,1,susan
3416,171,136,0,susan
3417,168,200,0,susan
3418,132,201,1,susan
3419,169,217,1,susan
342,164,131,1,susan
3420,137,128,1,susan
3421,150,195,1,susan
3422,141,191,0,susan
3423,158,138,1,susan
3424,175,219,1,susan
3425,187,183,1,susan
3426,128,206,0,susan
3427,160,202,1,susan
3428,182,191,0,susan
3429,131,159,0,susan
343,172,177,1,susan
3430,142,170,1,susan
3431,152,163,0,susan
3432,194,210,0,susan
3433,175,128,0,susan
3434,218,203,0,susan
3435,151,165,0,susan
3436,157,192,1,susan
3437,125,216,0,susan
3438,147,197,1,susan
3439,186,220,1,susan
344,159,169,1,susan
3440,169,178,1,susan
3441,155,209,1,susan
3442,164,178,1,susan
3443,190,202,1,susan
3444,134,161,1,susan
3445,204,213,0,susan
3446,149,214,1,susan
3447,158,220,1,susan
3448,162,132,0,susan
3449,128,185,1,susan
345,169,182,0,susan
3450,132,183,1,susan
3451,162,196,1,susan
3452,171,192,1,susan
3453,151,158,0,susan
3454,162,164,1,susan
3455,168,169,1,susan
3456,161,210,0,susan
3457,130,213,1,susan
3458,219,130,0,susan
3459,123,139,1,susan
346,219,171,0,susan
3460,190,220,0,susan
3461,149,213,1,susan
3462,146,209,1,susan
3463,134,143,0,susan
3464,218,184,1,susan
3465,168,174,1,susan
3466,154,191,0,susan
3467,164,131,1,susan
3468,169,220,0,susan
3469,152,191,0,susan
347,152,158,0,susan
3470,131,201,0,susan
3471,128,143,0,susan
3472,138,143,0,susan
3473,155,181,0,susan
3474,193,124,1,susan
3475,126,210,0,susan
3476,168,170,1,susan
3477,126,148,1,susan
3478,136,140,0,susan
3479,152,173,0,susan
348,164,215,0,susan
3480,139,160,1,susan
3481,176,196,0,susan
3482,187,189,1,susan
3483,219,135,1,susan
3484,137,192,1,susan
3485,156,154,1,susan
3486,183,207,0,susan
3487,211,137,1,susan
3488,137,146,1,susan
3489,150,175,1,susan
349,137,147,1,susan
3490,182,215,1,susan
3491,150,160,1,susan
3492,133,162,0,susan
3493,172,199,1,susan
3494,201,182,0,susan
3495,156,205,0,susan
3496,160,198,1,susan
3497,160,211,0,susan
3498,157,212,0,susan
3499,172,184,1,susan
35,171,182,0,susan
350,137,210,0,susan
3500,180,218,1,susan
3501,139,162,0,susan
3502,171,193,0,susan
3503,147,155,1,susan
3504,142,199,0,susan
3505,164,212,0,susan
3506,184,200,0,susan
3507,160,185,1,susan
3508,176,220,0,susan
3509,128,219,1,susan
351,140,163,1,susan
3510,163,172,0,susan
3511,189,193,0,susan
3512,132,146,1,susan
3513,137,172,0,susan
3514,153,177,1,susan
3515,145,156,1,susan
3516,154,161,0,susan
3517,133,201,1,susan
3518,148,152,1,susan
3519,125,126,0,susan
352,147,176,1,susan
3520,219,141,0,susan
3521,155,184,1,susan
3522,138,208,1,susan
3523,201,211,0,susan
3524,143,202,1,susan
3525,128,154,0,susan
3526,139,191,0,susan
3527,123,140,0,susan
3528,143,157,1,susan
3529,135,202,1,susan
353,181,184,1,susan
3530,124,183,1,susan
3531,168,204,1,susan
3532,149,216,1,susan
3533,139,177,0,susan
3534,147,182,0,susan
3535,144,216,0,susan
3536,192,200,0,susan
3537,132,196,1,susan
3538,169,177,1,susan
3539,175,218,0,susan
354,176,202,1,susan
3540,167,193,0,susan
3541,179,121,0,susan
3542,140,202,1,susan
3543,129,207,0,susan
3544,152,150,0,susan
3545,213,174,0,susan
3546,163,216,0,susan
3547,197,147,0,susan
3548,135,157,0,susan
3549,170,199,0,susan
355,171,219,1,susan
3550,140,186,0,susan
3551,201,216,0,susan
3552,197,216,0,susan
3553,219,220,0,susan
3554,136,153,0,susan
3555,126,163,0,susan
3556,142,186,0,susan
3557,123,180,0,susan
3558,145,196,1,susan
3559,198,158,0,susan
356,204,179,1,susan
3560,127,175,1,susan
3561,185,184,1,susan
3562,184,193,0,susan
3563,192,197,1,susan
3564,124,184,1,susan
3565,129,131,1,susan
3566,163,211,0,susan
3567,134,171,1,susan
3568,172,218,1,susan
3569,123,167,1,susan
357,185,167,0,susan
3570,149,153,1,susan
3571,139,143,0,susan
3572,129,202,1,susan
3573,183,194,0,susan
3574,141,171,1,susan
3575,121,205,1,susan
3576,190,198,1,susan
3577,147,196,1,susan
3578,164,183,1,susan
3579,194,171,1,susan
358,137,189,1,susan
3580,154,207,0,susan
3581,138,189,1,susan
3582,188,165,0,susan
3583,132,170,1,susan
3584,212,137,0,susan
3585,182,186,0,susan
3586,181,214,1,susan
3587,142,212,1,susan
3588,125,190,1,susan
3589,143,180,1,susan
359,137,200,0,susan
3590,141,204,1,susan
3591,184,161,0,susan
3592,141,220,1,susan
3593,130,208,1,susan
3594,157,175,1,susan
3595,157,182,0,susan
3596,170,195,1,susan
3597,139,141,0,susan
3598,144,182,0,susan
3599,164,205,1,susan
36,208,212,0,susan
360,142,198,1,susan
3600,181,171,1,susan
3601,188,174,0,susan
3602,125,155,1,susan
3603,157,190,1,susan
3604,181,219,1,susan
3605,185,201,1,susan
3606,170,173,0,susan
3607,178,220,0,susan
3608,168,216,0,susan
3609,159,201,1,susan
361,200,206,1,susan
3610,127,168,1,susan
3611,127,144,1,susan
3612,169,173,0,susan
3613,146,216,0,susan
3614,132,171,1,susan
3615,177,218,0,susan
3616,168,202,1,susan
3617,138,165,0,susan
3618,188,191,0,susan
3619,129,167,0,susan
362,157,198,1,susan
3620,149,164,1,susan
3621,204,195,0,susan
3622,217,180,0,susan
3623,178,204,1,susan
3624,150,219,1,susan
3625,132,150,1,susan
3626,130,187,0,susan
3627,181,137,1,susan
3628,135,182,0,susan
3629,122,186,0,susan
363,121,185,1,susan
3630,199,133,1,susan
3631,156,191,0,susan
3632,127,156,1,susan
3633,206,178,1,susan
3634,132,167,1,susan
3635,192,168,0,susan
3636,161,166,1,susan
3637,148,181,0,susan
3638,153,209,1,susan
3639,146,148,0,susan
364,122,211,0,susan
3640,169,127,0,susan
3641,151,176,0,susan
3642,170,193,0,susan
3643,182,195,1,susan
3644,197,178,0,susan
3645,136,141,0,susan
3646,157,191,0,susan
3647,142,167,1,susan
3648,141,211,1,susan
3649,146,154,1,susan
365,188,213,0,susan
3650,170,164,0,susan
3651,164,207,0,susan
3652,218,122,1,susan
3653,165,177,1,susan
3654,162,205,1,susan
3655,138,157,0,susan
3656,183,188,1,susan
3657,127,137,1,susan
3658,129,173,0,susan
3659,155,189,1,susan
366,159,168,1,susan
3660,136,129,0,susan
3661,135,142,0,susan
3662,150,125,0,susan
3663,192,139,0,susan
3664,129,130,0,susan
3665,129,198,1,susan
3666,215,194,1,susan
3667,125,150,1,susan
